Date,Month,Hour,Time,dewpt,humidity,rain,thunder,rain previous
5,12,6,06:00,7,46,0,0,0
5,12,7,07:00,7,46,0,0,0
5,12,8,08:00,6,38,0,0,0
5,12,9,09:00,5,35,0,0,0
5,12,10,10:00,6,38,0,0,0
5,12,11,11:00,6,40,0,0,0
5,12,12,12:00,6,43,0,0,0
5,12,13,13:00,8,59,0,0,0
5,12,15,15:00,8,67,0,0,0
5,12,17,17:00,7,63,0,0,0
5,12,18,18:00,7,63,0,0,0
5,12,19,19:00,7,67,0,0,0
5,12,20,20:00,6,59,0,0,0
5,12,21,21:00,7,67,0,0,0
5,12,22,22:00,5,71,0,0,0
5,12,23,23:00,5,71,0,0,0
6,12,0,00:00,6,76,0,0,0
6,12,1,01:00,6,76,0,0,0
6,12,2,02:00,6,71,0,0,0
6,12,3,03:00,6,67,0,0,0
6,12,4,04:00,5,51,0,0,0
6,12,5,05:00,3,39,0,0,0
6,12,6,06:00,4,35,0,0,0
6,12,7,07:00,3,31,0,0,0
6,12,9,09:00,2,27,0,0,0
6,12,10,10:00,2,27,0,0,0
6,12,11,11:00,3,31,0,0,0
6,12,12,12:00,4,40,0,0,0
6,12,13,13:00,5,48,0,0,0
6,12,14,14:00,4,48,0,0,0
6,12,15,15:00,5,58,0,0,0
6,12,16,16:00,3,48,0,0,0
6,12,17,17:00,3,54,0,0,0
6,12,18,18:00,4,58,0,0,0
6,12,19,19:00,3,54,0,0,0
6,12,20,20:00,3,58,0,0,0
6,12,21,21:00,2,62,0,0,0
6,12,22,22:00,4,76,0,0,0
6,12,23,23:00,4,76,0,0,0
7,12,0,00:00,3,71,0,0,0
7,12,1,01:00,3,76,0,0,0
7,12,3,03:00,3,62,0,0,0
7,12,4,04:00,3,48,0,0,0
7,12,5,05:00,2,39,0,0,0
7,12,6,06:00,0,30,0,0,0
7,12,7,07:00,-2,23,0,0,0
7,12,8,08:00,-3,21,0,0,0
7,12,9,09:00,-3,20,0,0,0
7,12,11,11:00,-1,26,0,0,0
7,12,12,12:00,1,39,0,0,0
7,12,13,13:00,1,41,0,0,0
7,12,14,14:00,1,47,0,0,0
7,12,15,15:00,1,47,0,0,0
7,12,16,16:00,1,54,0,0,0
7,12,17,17:00,1,58,0,0,0
7,12,18,18:00,1,58,0,0,0
7,12,19,19:00,1,62,0,0,0
7,12,20,20:00,0,57,0,0,0
7,12,21,21:00,0,61,0,0,0
7,12,22,22:00,-2,53,0,0,0
7,12,23,23:00,2,76,0,0,0
8,12,0,00:00,0,70,0,0,0
8,12,1,01:00,0,70,0,0,0
8,12,2,02:00,0,66,0,0,0
8,12,3,03:00,-1,53,0,0,0
8,12,4,04:00,-2,38,0,0,0
8,12,5,05:00,-3,29,0,0,0
8,12,6,06:00,-5,22,0,0,0
8,12,7,07:00,-7,17,0,0,0
8,12,8,08:00,-7,17,0,0,0
8,12,9,09:00,0,28,0,0,0
8,12,10,10:00,-7,17,0,0,0
8,12,11,11:00,-6,20,0,0,0
8,12,12,12:00,-4,25,0,0,0
8,12,13,13:00,-3,35,0,0,0
8,12,14,14:00,-2,41,0,0,0
8,12,15,15:00,-1,47,0,0,0
8,12,16,16:00,-2,46,0,0,0
8,12,18,18:00,-1,57,0,0,0
8,12,19,19:00,-1,57,0,0,0
8,12,20,20:00,-2,53,0,0,0
8,12,21,21:00,-2,61,0,0,0
8,12,22,22:00,-2,61,0,0,0
8,12,23,23:00,-2,61,0,0,0
9,12,0,00:00,-3,57,0,0,0
9,12,1,01:00,-2,65,0,0,0
9,12,2,02:00,-2,57,0,0,0
9,12,3,03:00,-2,46,0,0,0
9,12,4,04:00,-7,25,0,0,0
9,12,5,05:00,-5,23,0,0,0
9,12,6,06:00,-6,19,0,0,0
9,12,7,07:00,-6,19,0,0,0
9,12,8,08:00,-5,19,0,0,0
9,12,9,09:00,-5,18,0,0,0
9,12,10,10:00,-5,19,0,0,0
9,12,11,11:00,-5,21,0,0,0
9,12,12,12:00,-3,29,0,0,0
9,12,15,15:00,-1,47,0,0,0
9,12,16,16:00,1,58,0,0,0
9,12,17,17:00,-1,50,0,0,0
9,12,18,18:00,-2,53,0,0,0
9,12,19,19:00,-1,53,0,0,0
9,12,20,20:00,-1,57,0,0,0
9,12,21,21:00,-1,57,0,0,0
9,12,22,22:00,-2,57,0,0,0
9,12,23,23:00,0,70,0,0,0
10,12,0,00:00,-2,65,0,0,0
10,12,1,01:00,-3,61,0,0,0
10,12,2,02:00,-3,57,0,0,0
10,12,3,03:00,-3,49,0,0,0
10,12,4,04:00,-2,38,0,0,0
10,12,5,05:00,-2,33,0,0,0
10,12,6,06:00,-3,26,0,0,0
10,12,7,07:00,-4,21,0,0,0
10,12,8,08:00,6,40,0,0,0
10,12,9,09:00,,N/A,0,0,0
10,12,10,10:00,-7,15,0,0,0
10,12,11,11:00,-7,18,0,0,0
10,12,12,12:00,-5,22,0,0,0
10,12,13,13:00,-4,31,0,0,0
10,12,14,14:00,-2,38,0,0,0
10,12,15,15:00,-1,47,0,0,0
10,12,16,16:00,-1,50,0,0,0
10,12,17,17:00,,N/A,0,0,0
10,12,18,18:00,-1,53,0,0,0
10,12,19,19:00,-1,53,0,0,0
10,12,20,20:00,-1,53,0,0,0
10,12,21,21:00,-1,61,0,0,0
10,12,22,22:00,-2,57,0,0,0
10,12,23,23:00,-2,61,0,0,0
11,12,0,00:00,-3,57,0,0,0
11,12,1,01:00,-3,57,0,0,0
11,12,2,02:00,-3,53,0,0,0
11,12,7,07:00,,N/A,0,0,0
11,12,8,08:00,-2,23,0,0,0
11,12,9,09:00,-2,21,0,0,0
11,12,10,10:00,-3,20,0,0,0
11,12,12,12:00,0,34,0,0,0
11,12,13,13:00,1,44,0,0,0
11,12,14,14:00,1,47,0,0,0
11,12,15,15:00,1,50,0,0,0
11,12,17,17:00,1,54,0,0,0
11,12,18,18:00,1,58,0,0,0
11,12,19,19:00,1,62,0,0,0
11,12,20,20:00,2,71,0,0,0
11,12,21,21:00,1,34,0,0,0
11,12,22,22:00,1,66,0,0,0
11,12,23,23:00,1,70,0,0,0
12,12,0,00:00,1,70,0,0,0
12,12,1,01:00,0,66,0,0,0
12,12,2,02:00,1,70,0,0,0
12,12,3,03:00,0,54,0,0,0
12,12,4,04:00,0,41,0,0,0
12,12,6,06:00,-1,28,0,0,0
12,12,7,07:00,-2,23,0,0,0
12,12,10,10:00,-2,21,0,0,0
12,12,13,13:00,1,39,0,0,0
12,12,14,14:00,1,41,0,0,0
12,12,15,15:00,-1,38,0,0,0
12,12,16,16:00,1,50,0,0,0
12,12,17,17:00,1,54,0,0,0
12,12,19,19:00,,N/A,0,0,0
12,12,20,20:00,1,62,0,0,0
12,12,22,22:00,1,66,0,0,0
12,12,23,23:00,1,66,0,0,0
13,12,0,00:00,0,66,0,0,0
13,12,1,01:00,4,87,0,0,0
13,12,2,02:00,2,66,0,0,0
13,12,3,03:00,1,54,0,0,0
13,12,4,04:00,2,51,0,0,0
13,12,5,05:00,3,42,0,0,0
13,12,6,06:00,3,39,0,0,0
13,12,7,07:00,3,35,0,0,0
13,12,8,08:00,2,30,0,0,0
13,12,9,09:00,1,27,0,0,0
13,12,10,10:00,1,27,0,0,0
13,12,11,11:00,2,32,0,0,0
13,12,12,12:00,2,39,0,0,0
13,12,13,13:00,3,48,0,0,0
13,12,15,15:00,4,58,0,0,0
13,12,17,17:00,3,54,0,0,0
13,12,18,18:00,3,62,0,0,0
13,12,19,19:00,4,71,0,0,0
13,12,21,21:00,3,76,0,0,0
13,12,22,22:00,3,76,0,0,0
13,12,23,23:00,4,81,0,0,0
14,12,0,00:00,4,81,0,0,0
14,12,1,01:00,4,81,0,0,0
14,12,2,02:00,3,71,0,0,0
14,12,3,03:00,2,62,0,0,0
14,12,4,04:00,2,51,0,0,0
14,12,5,05:00,3,45,0,0,0
14,12,6,06:00,3,37,0,0,0
14,12,7,07:00,2,32,0,0,0
14,12,8,08:00,2,30,0,0,0
14,12,9,09:00,2,28,0,0,0
14,12,10,10:00,2,28,0,0,0
14,12,11,11:00,3,35,0,0,0
14,12,12,12:00,4,45,0,0,0
14,12,13,13:00,4,51,0,0,0
14,12,14,14:00,4,54,0,0,0
14,12,16,16:00,4,66,0,0,0
14,12,17,17:00,3,62,0,0,0
14,12,19,19:00,2,66,0,0,0
14,12,20,20:00,3,71,0,0,0
14,12,21,21:00,2,71,0,0,0
14,12,22,22:00,1,66,0,0,0
14,12,23,23:00,-1,57,0,0,0
15,12,0,00:00,0,66,0,0,0
15,12,1,01:00,1,76,0,0,0
15,12,2,02:00,1,70,0,0,0
15,12,3,03:00,1,58,0,0,0
15,12,4,04:00,2,47,0,0,0
15,12,5,05:00,2,39,0,0,0
15,12,8,08:00,0,25,0,0,0
15,12,10,10:00,1,27,0,0,0
15,12,11,11:00,3,35,0,0,0
15,12,12,12:00,3,42,0,0,0
15,12,13,13:00,3,45,0,0,0
15,12,14,14:00,3,48,0,0,0
15,12,15,15:00,3,54,0,0,0
15,12,16,16:00,3,54,0,0,0
15,12,17,17:00,2,51,0,0,0
15,12,18,18:00,2,51,0,0,0
15,12,20,20:00,2,58,0,0,0
15,12,21,21:00,2,62,0,0,0
15,12,22,22:00,2,66,0,0,0
16,12,0,00:00,2,66,0,0,0
16,12,1,01:00,0,61,0,0,0
16,12,2,02:00,0,50,0,0,0
16,12,3,03:00,0,44,0,0,0
16,12,5,05:00,1,34,0,0,0
16,12,6,06:00,2,30,0,0,0
16,12,7,07:00,-1,23,0,0,0
16,12,8,08:00,-2,20,0,0,0
16,12,9,09:00,-1,20,0,0,0
16,12,10,10:00,0,23,0,0,0
16,12,11,11:00,1,27,0,0,0
16,12,12,12:00,4,48,0,0,0
16,12,13,13:00,4,48,0,0,0
16,12,14,14:00,3,51,0,0,0
16,12,15,15:00,2,44,0,0,0
16,12,16,16:00,2,47,0,0,0
16,12,17,17:00,1,44,0,0,0
16,12,18,18:00,2,54,0,0,0
16,12,19,19:00,1,47,0,0,0
16,12,20,20:00,0,44,0,0,0
16,12,21,21:00,2,54,0,0,0
16,12,22,22:00,4,66,0,0,0
16,12,23,23:00,4,76,0,0,0
17,12,0,00:00,5,81,0,0,0
17,12,1,01:00,5,76,0,0,0
17,12,2,02:00,4,62,0,0,0
17,12,3,03:00,5,45,0,0,0
17,12,5,05:00,4,33,0,0,0
17,12,6,06:00,5,35,0,0,0
17,12,7,07:00,3,27,0,0,0
17,12,8,08:00,2,25,0,0,0
17,12,9,09:00,2,25,0,0,0
17,12,10,10:00,-1,20,0,0,0
17,12,11,11:00,2,28,0,0,0
17,12,13,13:00,7,52,0,0,0
17,12,14,14:00,7,63,0,0,0
17,12,15,15:00,0,41,0,0,0
17,12,16,16:00,6,67,0,0,0
17,12,17,17:00,6,67,0,0,0
17,12,18,18:00,5,76,0,0,0
17,12,19,19:00,5,76,0,0,0
17,12,20,20:00,6,82,0,0,0
17,12,21,21:00,5,81,0,0,0
17,12,22,22:00,5,76,0,0,0
17,12,23,23:00,6,87,0,0,0
18,12,0,00:00,,N/A,0,0,0
18,12,1,01:00,5,81,0,0,0
18,12,2,02:00,,N/A,0,0,0
18,12,3,03:00,4,62,0,0,0
18,12,4,04:00,5,45,0,0,0
18,12,5,05:00,5,55,0,0,0
18,12,6,06:00,5,45,0,0,0
18,12,7,07:00,3,35,0,0,0
18,12,8,08:00,2,30,0,0,0
18,12,9,09:00,2,30,0,0,0
18,12,10,10:00,2,30,0,0,0
18,12,11,11:00,3,35,0,0,0
18,12,12,12:00,3,42,0,0,0
18,12,13,13:00,4,51,0,0,0
18,12,14,14:00,4,54,0,0,0
18,12,15,15:00,5,67,0,0,0
18,12,16,16:00,5,71,0,0,0
18,12,17,17:00,5,67,0,0,0
18,12,18,18:00,5,71,0,0,0
18,12,19,19:00,5,81,0,0,0
18,12,20,20:00,5,76,0,0,0
18,12,21,21:00,5,81,0,0,0
18,12,22,22:00,5,87,0,0,0
18,12,23,23:00,5,87,0,0,0
19,12,1,01:00,4,81,0,0,0
19,12,3,03:00,3,66,0,0,0
19,12,5,05:00,5,51,0,0,0
19,12,6,06:00,5,42,0,0,0
19,12,7,07:00,4,37,0,0,0
19,12,8,08:00,4,37,0,0,0
19,12,9,09:00,5,37,0,0,0
19,12,10,10:00,5,37,0,0,0
19,12,11,11:00,6,45,0,0,0
19,12,12,12:00,5,51,0,0,0
19,12,13,13:00,7,63,0,0,0
19,12,14,14:00,5,55,0,0,0
19,12,15,15:00,7,72,0,0,0
19,12,16,16:00,6,76,0,0,0
19,12,18,18:00,6,76,0,0,0
19,12,19,19:00,5,71,0,0,0
19,12,20,20:00,6,87,0,0,0
19,12,21,21:00,6,82,0,0,0
19,12,22,22:00,6,87,0,0,0
19,12,23,23:00,6,93,0,0,0
20,12,0,00:00,6,93,0,0,0
20,12,1,01:00,6,87,0,0,0
20,12,5,05:00,8,72,0,0,0
20,12,6,06:00,9,63,0,0,0
20,12,8,08:00,10,56,0,0,0
20,12,10,10:00,10,56,0,0,0
20,12,11,11:00,11,68,0,0,0
20,12,12,12:00,11,77,0,0,0
20,12,13,13:00,11,82,0,0,0
20,12,14,14:00,11,88,0,0,0
20,12,15,15:00,11,88,0,0,0
20,12,16,16:00,11,88,0,0,0
20,12,17,17:00,11,88,0,0,0
20,12,18,18:00,10,88,0,0,0
20,12,19,19:00,10,88,0,0,0
20,12,20,20:00,9,94,0,0,0
20,12,21,21:00,9,94,0,0,0
20,12,22,22:00,9,94,0,0,0
20,12,23,23:00,10,100,0,0,0
21,12,0,00:00,,N/A,0,0,0
21,12,1,01:00,,N/A,0,0,0
21,12,2,02:00,8,87,0,0,0
21,12,3,03:00,10,82,0,0,0
21,12,4,04:00,10,72,0,0,0
21,12,5,05:00,10,72,0,0,0
21,12,6,06:00,6,48,0,0,0
21,12,7,07:00,11,50,0,0,0
21,12,8,08:00,9,41,0,0,0
21,12,9,09:00,10,44,0,0,0
21,12,10,10:00,11,47,0,0,0
21,12,11,11:00,11,50,0,0,0
21,12,12,12:00,12,64,0,0,0
21,12,13,13:00,12,72,0,0,0
21,12,14,14:00,11,64,0,0,0
21,12,15,15:00,11,68,0,0,0
21,12,16,16:00,11,68,0,0,0
21,12,17,17:00,11,64,0,0,0
21,12,18,18:00,10,59,0,0,0
21,12,19,19:00,8,59,0,0,0
21,12,20,20:00,9,67,0,0,0
21,12,21,21:00,9,72,0,0,0
21,12,22,22:00,5,76,0,0,0
21,12,23,23:00,3,71,0,0,0
22,12,0,00:00,2,71,0,0,0
22,12,1,01:00,1,70,0,0,0
22,12,2,02:00,3,87,0,0,0
22,12,3,03:00,7,87,0,0,0
22,12,4,04:00,7,72,0,0,0
22,12,5,05:00,7,59,0,0,0
22,12,7,07:00,7,46,0,0,0
22,12,8,08:00,3,33,0,0,0
22,12,9,09:00,3,31,0,0,0
22,12,10,10:00,6,40,0,0,0
22,12,11,11:00,6,43,0,0,0
22,12,12,12:00,7,52,0,0,0
22,12,13,13:00,7,63,0,0,0
22,12,14,14:00,7,63,0,0,0
22,12,15,15:00,6,63,0,0,0
22,12,16,16:00,8,72,0,0,0
22,12,17,17:00,7,76,0,0,0
22,12,18,18:00,6,71,0,0,0
22,12,19,19:00,6,82,0,0,0
22,12,20,20:00,7,87,0,0,0
22,12,21,21:00,7,87,0,0,0
22,12,22,22:00,7,87,0,0,0
22,12,23,23:00,6,82,0,0,0
23,12,0,00:00,6,82,0,0,0
23,12,1,01:00,5,71,0,0,0
23,12,2,02:00,5,67,0,0,0
23,12,3,03:00,,N/A,0,0,0
23,12,4,04:00,4,62,0,0,0
23,12,5,05:00,7,93,0,0,0
23,12,6,06:00,6,55,0,0,0
23,12,7,07:00,6,48,0,0,0
23,12,8,08:00,8,52,0,0,0
23,12,9,09:00,9,56,0,0,0
23,12,10,10:00,9,56,0,0,0
23,12,11,11:00,9,59,0,0,0
23,12,12,12:00,9,67,0,0,0
23,12,13,13:00,9,72,0,0,0
23,12,14,14:00,9,77,0,0,0
23,12,15,15:00,9,77,0,0,0
23,12,16,16:00,8,82,0,0,0
23,12,17,17:00,8,82,0,0,0
23,12,18,18:00,8,82,0,0,0
23,12,19,19:00,7,82,0,0,0
23,12,20,20:00,7,87,0,0,0
24,12,0,00:00,8,100,0,0,0
24,12,1,01:00,7,93,0,0,0
24,12,2,02:00,7,87,0,0,0
24,12,3,03:00,8,87,0,0,0
24,12,4,04:00,7,67,0,0,0
24,12,5,05:00,7,55,0,0,0
24,12,6,06:00,7,49,0,0,0
24,12,7,07:00,6,40,0,0,0
24,12,8,08:00,6,38,0,0,0
24,12,9,09:00,5,33,0,0,0
24,12,10,10:00,3,29,0,0,0
24,12,11,11:00,5,37,0,0,0
24,12,12,12:00,5,42,0,0,0
24,12,13,13:00,,N/A,0,0,0
24,12,14,14:00,6,59,0,0,0
24,12,15,15:00,6,59,0,0,0
24,12,16,16:00,5,58,0,0,0
24,12,17,17:00,7,67,0,0,0
24,12,18,18:00,7,67,0,0,0
24,12,19,19:00,7,67,0,0,0
24,12,20,20:00,7,72,0,0,0
24,12,21,21:00,5,67,0,0,0
24,12,22,22:00,4,66,0,0,0
24,12,23,23:00,5,71,0,0,0
25,12,0,00:00,5,71,0,0,0
25,12,1,01:00,8,87,0,0,0
25,12,2,02:00,8,82,0,0,0
25,12,3,03:00,8,59,0,0,0
25,12,4,04:00,9,56,0,0,0
25,12,5,05:00,7,40,0,0,0
25,12,6,06:00,7,38,0,0,0
25,12,8,08:00,6,33,0,0,0
25,12,9,09:00,4,31,0,0,0
25,12,10,10:00,0,23,0,0,0
25,12,11,11:00,3,31,0,0,0
25,12,12,12:00,7,49,0,0,0
25,12,15,15:00,10,72,0,0,0
25,12,16,16:00,11,88,0,0,0
25,12,17,17:00,11,88,0,0,0
25,12,18,18:00,11,88,0,0,0
25,12,19,19:00,11,94,0,0,0
25,12,20,20:00,11,94,0,0,0
25,12,21,21:00,10,94,0,0,0
25,12,22,22:00,11,94,0,0,0
25,12,23,23:00,11,100,0,0,0
26,12,0,00:00,10,100,0,0,0
26,12,1,01:00,10,100,0,0,0
26,12,2,02:00,,N/A,0,0,0
26,12,4,04:00,12,77,0,0,0
26,12,5,05:00,11,60,0,0,0
26,12,7,07:00,,N/A,0,0,0
26,12,8,08:00,12,50,0,0,0
26,12,9,09:00,12,50,0,0,0
26,12,10,10:00,12,50,0,0,0
26,12,11,11:00,12,53,0,0,0
26,12,12,12:00,12,64,0,0,0
26,12,13,13:00,12,72,0,0,0
26,12,14,14:00,12,68,0,0,0
26,12,15,15:00,11,68,0,0,0
26,12,16,16:00,11,68,0,0,0
26,12,17,17:00,11,72,0,0,0
26,12,18,18:00,13,88,0,0,0
26,12,19,19:00,12,94,0,0,0
26,12,20,20:00,12,94,0,0,0
26,12,21,21:00,12,100,0,0,0
26,12,22,22:00,11,100,0,0,0
26,12,23,23:00,9,88,0,0,0
27,12,0,00:00,10,100,0,0,0
27,12,2,02:00,11,100,0,0,0
27,12,3,03:00,11,94,0,0,0
27,12,5,05:00,10,68,0,0,0
27,12,6,06:00,9,52,0,0,0
27,12,7,07:00,8,46,0,0,0
27,12,8,08:00,8,43,0,0,0
27,12,9,09:00,8,43,0,0,0
27,12,10,10:00,9,46,0,0,0
27,12,11,11:00,9,49,0,0,0
27,12,12,12:00,10,63,0,0,0
27,12,13,13:00,10,68,0,0,0
27,12,14,14:00,9,67,0,0,0
27,12,15,15:00,9,72,0,0,0
27,12,16,16:00,9,77,0,0,0
27,12,17,17:00,9,77,0,0,0
27,12,18,18:00,9,88,0,0,0
27,12,19,19:00,8,77,0,0,0
27,12,20,20:00,8,87,0,0,0
27,12,21,21:00,8,82,0,0,0
27,12,22,22:00,9,100,0,0,0
28,12,0,00:00,9,100,0,0,0
28,12,1,01:00,7,87,0,0,0
28,12,3,03:00,7,76,0,0,0
28,12,4,04:00,10,77,0,0,0
28,12,5,05:00,8,59,0,0,0
28,12,7,07:00,9,49,0,0,0
28,12,8,08:00,8,43,0,0,0
28,12,9,09:00,9,46,0,0,0
28,12,10,10:00,8,43,0,0,0
28,12,11,11:00,8,46,0,0,0
28,12,12,12:00,9,56,0,0,0
28,12,13,13:00,11,72,0,0,0
28,12,14,14:00,9,67,0,0,0
28,12,15,15:00,9,67,0,0,0
28,12,16,16:00,9,72,0,0,0
28,12,17,17:00,8,77,0,0,0
28,12,18,18:00,10,94,0,0,0
28,12,19,19:00,10,94,0,0,0
28,12,20,20:00,10,94,0,0,0
28,12,21,21:00,8,82,0,0,0
28,12,22,22:00,8,82,0,0,0
28,12,23,23:00,8,82,0,0,0
29,12,1,01:00,7,82,0,0,0
29,12,2,02:00,6,71,0,0,0
29,12,3,03:00,7,67,0,0,0
29,12,4,04:00,7,59,0,0,0
29,12,5,05:00,8,52,0,0,0
29,12,6,06:00,8,49,0,0,0
29,12,7,07:00,8,46,0,0,0
29,12,8,08:00,8,43,0,0,0
29,12,9,09:00,7,38,0,0,0
29,12,11,11:00,8,43,0,0,0
29,12,12,12:00,9,56,0,0,0
29,12,13,13:00,9,63,0,0,0
29,12,14,14:00,9,67,0,0,0
29,12,15,15:00,9,72,0,0,0
29,12,16,16:00,9,77,0,0,0
29,12,17,17:00,9,72,0,0,0
29,12,18,18:00,9,77,0,0,0
29,12,19,19:00,9,77,0,0,0
29,12,20,20:00,9,88,0,0,0
29,12,21,21:00,9,88,0,0,0
29,12,22,22:00,9,94,0,0,0
29,12,23,23:00,9,94,0,0,0
30,12,0,00:00,8,87,0,0,0
30,12,1,01:00,8,87,0,0,0
30,12,2,02:00,8,82,0,0,0
30,12,3,03:00,7,63,0,0,0
30,12,4,04:00,7,55,0,0,0
30,12,5,05:00,7,46,0,0,0
30,12,6,06:00,8,43,0,0,0
30,12,7,07:00,6,38,0,0,0
30,12,9,09:00,6,35,0,0,0
30,12,10,10:00,6,35,0,0,0
30,12,11,11:00,7,40,0,0,0
30,12,12,12:00,,N/A,0,0,0
30,12,13,13:00,9,63,0,0,0
30,12,14,14:00,9,67,0,0,0
30,12,15,15:00,10,77,0,0,0
30,12,16,16:00,9,77,0,0,0
30,12,17,17:00,9,77,0,0,0
30,12,18,18:00,9,77,0,0,0
30,12,19,19:00,9,82,0,0,0
30,12,20,20:00,9,88,0,0,0
30,12,21,21:00,9,88,0,0,0
30,12,22,22:00,8,82,0,0,0
30,12,23,23:00,9,94,0,0,0
31,12,0,00:00,9,94,0,0,0
31,12,1,01:00,9,88,0,0,0
31,12,2,02:00,8,82,0,0,0
31,12,3,03:00,7,67,0,0,0
31,12,4,04:00,8,63,0,0,0
31,12,5,05:00,9,56,0,0,0
31,12,6,06:00,10,52,0,0,0
31,12,8,08:00,9,46,0,0,0
31,12,9,09:00,10,49,0,0,0
31,12,10,10:00,10,49,0,0,0
31,12,11,11:00,11,56,0,0,0
31,12,12,12:00,11,64,0,0,0
31,12,13,13:00,12,77,0,0,0
31,12,14,14:00,12,82,0,0,0
31,12,15,15:00,12,88,0,0,0
31,12,16,16:00,11,88,0,0,0
31,12,17,17:00,12,94,0,0,0
31,12,18,18:00,,N/A,0,0,0
31,12,19,19:00,11,94,0,0,0
31,12,20,20:00,11,100,0,0,0
31,12,21,21:00,10,100,0,0,0
31,12,22,22:00,9,100,0,0,0
31,12,23,23:00,9,100,0,0,0
1,1,0,00:00,9,100,0,0,0
1,1,1,01:00,9,100,0,0,0
1,1,2,02:00,8,93,0,0,0
1,1,3,03:00,,N/A,0,0,0
1,1,4,04:00,10,88,0,0,0
1,1,6,06:00,12,72,0,0,0
1,1,7,07:00,12,64,0,0,0
1,1,8,08:00,12,56,0,0,0
1,1,9,09:00,9,46,0,0,0
1,1,10,10:00,11,53,0,0,0
1,1,11,11:00,11,56,0,0,0
1,1,12,12:00,12,68,0,0,0
1,1,13,13:00,12,77,0,0,0
1,1,14,14:00,12,82,0,0,0
1,1,15,15:00,12,88,0,0,0
1,1,16,16:00,11,88,0,0,0
1,1,17,17:00,11,88,0,0,0
1,1,18,18:00,11,88,0,0,0
1,1,19,19:00,11,94,0,0,0
1,1,20,20:00,10,100,0,0,0
1,1,21,21:00,10,100,0,0,0
1,1,22,22:00,9,100,0,0,0
1,1,23,23:00,9,100,0,0,0
2,1,0,00:00,9,100,0,0,0
2,1,1,01:00,8,100,0,0,0
2,1,2,02:00,9,100,0,0,0
2,1,3,03:00,9,94,0,0,0
2,1,4,04:00,10,88,0,0,0
2,1,5,05:00,10,72,0,0,0
2,1,6,06:00,12,72,0,0,0
2,1,7,07:00,12,64,0,0,0
2,1,8,08:00,10,52,0,0,0
2,1,9,09:00,10,49,0,0,0
2,1,10,10:00,10,52,0,0,0
2,1,11,11:00,11,60,0,0,0
2,1,12,12:00,10,63,0,0,0
2,1,13,13:00,10,77,0,0,0
2,1,14,14:00,10,77,0,0,0
2,1,16,16:00,10,88,0,0,0
2,1,17,17:00,10,94,0,0,0
2,1,18,18:30,10,94,0,0,0
2,1,19,19:00,10,100,0,0,0
2,1,20,20:00,10,100,0,0,0
2,1,21,21:00,10,100,0,0,0
2,1,22,22:00,9,100,0,0,0
2,1,23,23:00,9,100,0,0,0
3,1,0,00:00,9,100,0,0,0
3,1,1,01:00,9,100,0,0,0
3,1,2,02:00,10,100,0,0,0
3,1,3,03:00,11,94,0,0,0
3,1,4,04:00,10,77,0,0,0
3,1,5,05:00,11,72,0,0,0
3,1,6,06:00,10,56,0,0,0
3,1,7,07:00,10,56,0,0,0
3,1,8,08:00,8,46,0,0,0
3,1,9,09:00,9,46,0,0,0
3,1,10,10:00,7,40,0,0,0
3,1,11,11:00,8,49,0,0,0
3,1,12,12:00,9,56,0,0,0
3,1,13,13:00,9,67,0,0,0
3,1,15,15:00,10,77,0,0,0
3,1,17,17:00,8,67,0,0,0
3,1,19,19:00,10,88,0,0,0
3,1,22,22:00,10,88,0,0,0
3,1,23,23:00,9,88,0,0,0
4,1,0,00:00,10,94,0,0,0
4,1,1,01:00,10,94,0,0,0
4,1,2,02:00,10,88,0,0,0
4,1,3,03:00,12,88,0,0,0
4,1,4,04:00,11,68,0,0,0
4,1,5,05:00,9,52,0,0,0
4,1,6,06:00,10,52,0,0,0
4,1,7,07:00,9,49,0,0,0
4,1,8,08:00,11,53,0,0,0
4,1,9,09:00,9,46,0,0,0
4,1,10,10:00,7,40,0,0,0
4,1,11,11:00,9,49,0,0,0
4,1,12,12:00,8,52,0,0,0
4,1,13,13:00,9,67,0,0,0
4,1,14,14:00,11,77,0,0,0
4,1,15,15:00,10,72,0,0,0
4,1,16,16:00,11,72,0,0,0
4,1,18,18:00,11,77,0,0,0
4,1,19,19:00,11,88,0,0,0
4,1,20,20:00,11,88,0,0,0
4,1,21,21:00,11,94,0,0,0
4,1,23,23:00,11,100,0,0,0
5,1,0,00:00,11,100,0,0,0
5,1,1,01:00,10,94,0,0,0
5,1,2,02:00,10,88,0,0,0
5,1,3,03:00,11,82,0,0,0
5,1,4,04:00,11,68,0,0,0
5,1,5,05:00,11,56,0,0,0
5,1,7,07:00,6,38,0,0,0
5,1,8,08:00,6,35,0,0,0
5,1,9,09:00,4,31,0,0,0
5,1,10,10:00,4,31,0,0,0
5,1,11,11:00,4,33,0,0,0
5,1,13,13:00,7,55,0,0,0
5,1,14,14:00,8,59,0,0,0
5,1,16,16:00,9,72,0,0,0
5,1,17,17:00,10,82,0,0,0
5,1,18,18:00,9,82,0,0,0
5,1,19,19:00,9,88,0,0,0
5,1,20,20:00,9,88,0,0,0
5,1,21,21:00,9,94,0,0,0
5,1,22,22:00,9,100,0,0,0
5,1,23,23:00,9,100,0,0,0
6,1,0,00:00,8,93,0,0,0
6,1,1,01:00,9,100,0,0,0
6,1,2,02:00,,N/A,0,0,0
6,1,4,04:00,11,94,0,0,0
